,id,correct_answer,question,answer0,answer1,answer2
721,1003714872914403328,2,In which of these video games was it notably possible to lose from dysentery?,Space Invaders,Donkey Kong,The Oregon Trail
722,1003714703548407809,0,Which of these sports uses a spherical ball?,Lacrosse,Rugby,American football
723,1003714551702007808,2,A full collection of something is known as “the whole kit and” what?,Pancit noodle,Almond strudel,Caboodle
724,1003714144099586050,0,Which of these mythical creatures is known to breathe fire?,Dragon,Unicorn,Jackalope
725,1003713993826062337,2,What is often added to chocolate to make it softer and milder-tasting?,Vinegar,Deli mustard,Milk
726,1003445127849955329,2,The artist behind which of these hits once helped prevent an armed conflict with Russia?,Virtual Insanity,Angels,You’re Beautiful
727,1003444811079344129,0,The 2018 winner of the animated short film Oscar was based on a basketball-themed what?,Poem,Childhood photo,Magazine interview
728,1003444611594022917,2,The country whose capital is Canberra was previously known by what name?,Dutch South India,Atlantica,New Holland
729,1003444432081911810,0,North American crosswords typically feature what kind of symmetry?,Rotational,Bilateral,Reflection
730,1003444191878369280,0,Which of these phrases refers to debugging software?,Rubber ducking,Nest clearing,Egg rolling
731,1003444065084592128,2,Which of these actors has NOT portrayed a werewolf in a movie?,Jack Nicholson,Benicio Del Toro,Clive Owen
732,1003443745365331969,2,"In the classic children’s book “Goodnight Moon,” there is a bowl full of what?",Curds,Porridge,Mush
733,1003443552347676672,0,"In basketball, where would you find the “top of the key”?",Free throw circle,Center of the court,On the backboard
734,1003443390665682945,2,A famous World War II-era British poster advised citizens to “Keep Calm and” what?,Salute the Queen,Play Toon Blast,Carry On
735,1003443201024413696,1,"According to an old saying, you should “let sleeping dogs” do what?",Snore,Lie,Sleepwalk
736,1003443042714570753,0,A rotating sphere with lots of tiny mirrors attached is commonly called what?,Disco ball,Reggaeton orb,Hip-hop globule
737,1003442759162875905,1,Which of these is commonly said after someone sneezes?,It’s a very nice!,Bless you!,Wawa weewa!
738,1003127372680519680,0,Who is IBM’s game-show-winning computer named after?,IBM’s first CEO,Literary sidekick,Genetic researcher
739,1003127110024728576,0,The highest scoring play in professional Scrabble history was the 2006 play of what word?,QUIXOTRY,SYZYGY,ZANJURO
740,1003126937483661313,1,What country’s capital has a name derived from its location on the coast?,Uruguay,Denmark,Libya
741,1003126886795567105,1,"As traditionally prepared, which of these is NOT considered kosher?",Quiche Provençale,Quiche Lorraine,Quiche aux champignons
742,1003126595165523968,2,What is the band ABBA named for?,Swedish candy brand,Chord progression,Members’ initials
743,1003126439183601664,1,Which movie was NOT directed by Terry Gilliam?,Time Bandits,Pan’s Labyrinth,12 Monkeys
744,1003126294522023936,0,Which of these measurements from the sports world is the largest?,Width of NFL field,Home plate to first base,Length of NBA court
745,1003126093916844032,2,The first person to see bacteria is also credited with greatly advancing what?,Antiseptics,Marine chronometer,Microscope
746,1003125921891614720,1,Which of these colors was on the original Rubik’s Cube?,Black,Red,Silver
747,1003125766891229184,1,What is the innermost planet in our solar system?,Jupiter,Mercury,Saturn
748,1003125340351459329,0,Which of these traditionally appears in the story of Cinderella?,Glass slippers,Grass clippers,Vestigial flippers
749,1003125176970686464,0,Ice cream is traditionally served in which of these shapes?,Cone,Tetrahedron,Pentagram
750,1002719631046475782,1,"According to Nielsen, which TV finale was viewed by the fewest people?",ALF,The Oprah Winfrey Show,Joe Millionaire
751,1002719212371095552,2,Which of these US states does NOT share the record for bordering the most other states?,Missouri,Tennessee,West Virginia
752,1002719018510319616,0,Superstition holds that letting which of these people make your baby cry brings good luck?,Sumo wrestlers,Nuns,Postal workers
753,1002718877959278594,2,Lynn is the first name of which titular character?,Mr. Rogers,Mr. Bean,Mr. Belvedere
754,1002718541324390400,1,"Who turned down the role of Gandalf, saying he didn’t understand the script?",Patrick Stewart,Sean Connery,Michael Caine
755,1002718364777762816,1,Frederick August Otto Schwarz founded what kind of store?,Hardware,Toy,Jewelry
756,1002718203850653698,2,Which kind of poem usually rhymes?,Haiku,Free verse,Limerick
757,1002718051937210368,1,"According to Forrest Gump’s mother, what is life like?",Sack of potatoes,Box of chocolates,Bucket of sand
758,1002717612315463685,2,"In horse racing, what do you call the person who rides the horse?",Commando,Briefs,Jockey
759,1002717483802021888,2,Which of these is a common type of salad?,Attic,Hall closet,Garden
760,1002629236014899200,2,Which nation’s capital comes first alphabetically in English?,Iraq,Thailand,United Arab Emirates
761,1002628913925849088,1,Which of these books is by F. Scott Fitzgerald?,As I Lay Dying,Tender Is the Night,Three Nights in August
762,1002628734535524352,1,Which of these phrases is classified as a spoonerism?,Hannibal’s Caravan,Rental Deceptionist,Elevated Thresher
763,1002628571683328000,2,Which classic arcade game character often defeated enemies by overinflating them?,Major Havoc,Pengo,Dig Dug
764,1002628412064849922,2,"In baseball, which is NOT a way the batter can advance to first base?",Dropped third strike,Hit by pitch,Stealing
765,1002628266505703425,1,"Traditionally, what are the main ingredients in pralines?",Butterscotch / rum,Nuts / sugar,Caramel / honey
766,1002628124675330048,2,Which award does Bob Dylan have the most of?,Nobels,Oscars,Grammys
767,1002627954537648128,2,"After a wedding, a bride traditionally throws a bouquet of what?",Thank-you cards,Rice,Flowers
768,1002627815374839808,1,Which of these can you buy at an office supply store?,Shoulder crabs,Folder tabs,Boulder slabs
769,1002627367620304901,2,An old proverb tells us “home is where” what body part is?,Spleen,Pinkie toe,Heart
770,1002359122216607744,0,Where would you find a statue marking the spot of the first US presidential inauguration?,New York,Pennsylvania,Virginia
771,1002358882621149184,2,"As a child, John Mayer was inspired to learn guitar because of which film?",Wayne’s World,The Blues Brothers,Back to the Future
772,1002358647735967745,0,“The Safety Dance” is a 1983 hit by a band that hails from where?,Canada,United Kingdom,Australia
773,1002358060206231552,0,Which of these NBA teams was once located in Minnesota?,Lakers,Warriors,Cavaliers
774,1002357896150122498,0,The ska genre of music often includes what type of instrument?,Trumpet,Electric violin,Triangle
775,1002357736892493824,1,What form of electromagnetic radiation is commonly used to heat food at home?,X-rays,Microwaves,Gamma rays
776,1002357586707050496,2,"Before modern welding techniques, what tool was traditionally used to work metal?",Chervil,Weevil,Anvil
777,1002357426060918784,1,The gas gauge on an American car’s dashboard usually displays what two letters?,K / D,E / F,W / L
778,1002357260855791617,0,In which sport do players throw a ball through a hoop ten feet off the ground?,Basketball,Bog snorkeling,Ferret legging
779,1002266641042944000,2,The star of “Dances With Wolves” appeared in early marketing for which of these companies?,Dell,HP,Apple
780,1002266327229321217,0,Which of these countries’ capital cities is farthest east?,Cambodia,Laos,Thailand
781,1002266077508890624,0,The Grand Ole Opry music house counts which US president as a past musical performer?,Richard Nixon,Jimmy Carter,Bill Clinton
782,1002265731168337920,2,Nitrous oxide is most likely to be used in which of these places?,Soda bottling plant,Nail salon,Dentist’s office
783,1002265574263619584,0,Which of these golf terms comes from a word meaning “the youngest”?,Caddie,Par,Bogey
784,1002265423482630146,0,A popular type of massage gets its name from which of these countries?,Sweden,Switzerland,Suriname
785,1002265250559905793,2,"According to Martha Stewart, which of these bed linens goes between the other two?",Fitted sheet,Duvet,Top sheet
786,1002264846308642816,1,Which of these is both the name of a song and a real road?,Despastreeto,Route 66,Abbey Roadhouse
787,1002264692562255873,0,"In the classic fairy tale, who did Little Red Riding Hood’s enemy dress up as?",Grandma,Left Shark,Dat boi
788,1001995120256921600,1,Which video game designer’s biggest hit was inspired by the destruction of his home?,Sid Meier,Will Wright,Shigeru Miyamoto
789,1001994799489212418,1,Which country’s national sport takes place on horseback?,Pakistan,Mexico,Sri Lanka
790,1001994612523880448,0,The nursery rhyme “As I Was Going to St. Ives” illustrates what math concept?,Powers of seven,Addition,Integrals
791,1001994446597185538,0,Which of these products was NOT sold on infomercials by the company Ronco?,Ginsu knives,Pocket Fisherman,Mr. Microphone
792,1001994219089793024,1,The cinematic flop “Mars Needs Moms” was based on a book by the cartoonist of what strip?,Doonesbury,Bloom County,The Far Side
793,1001994062189289472,1,How does the speech pattern known as uptalk traditionally make a speaker sound?,Elated,Inquisitive,Like a salesman
794,1001993904282009600,0,What satirical measurement is described as “the amount of beauty required to launch one ship”?,Millihelen,Kilobabe,Megawow
795,1001993701969801218,1,Utah is not rectangular due to what state poking into its northeast corner?,South Dakota,Wyoming,Colorado
796,1001993465146892294,2,"Who produced, directed, and starred in “Citizen Kane”?",Victor Fleming,Frank Capra,Orson Welles
797,1001993226356584448,2,Who was the first leader of the Holy Roman Empire?,Chamillionaire,Pusha T,Charlemagne
798,1001993061847715841,1,Which of these is a common ingredient in cookie recipes?,Puffy berets,Peanut butter,Party boats
799,1001992935666278400,2,What is the boiling point of water at sea level?,Traffic jam,Being asked to work late,212° Fahrenheit
800,1001903958112251905,0,Which of these state flags has a drawing of a human being on it?,Nebraska,Utah,Vermont
801,1001903464912510981,1,"Of these US coins, which weighs the most?",Presidential dollar,Half dollar,Native American dollar
802,1001903309173772288,0,Which of these nation’s capitals does NOT contain the name of its country?,Honduras,Mexico,Guatemala
803,1001903167293009921,2,Which fashion designer once worked at “Vogue” as an editor?,Michael Kors,Carolina Herrera,Vera Wang
804,1001902942482587650,1,"Even though it’s typically rectangular, what city’s style of pizza is often called “a square”?",Chicago,Detroit,New York
805,1001902794897489927,0,Which of these scary words comes from the Latin root for “rock”?,Petrified,Mortified,Terrified
806,1001902645144154112,1,What is the name of the instrument used to measure the magnitude of earthquakes?,Barometer,Seismometer,Odometer
807,1001902489325703169,1,Which animal is NOT traditionally included in the meat trifecta known as the turducken?,Chicken,Cow,Duck
808,1001902332735565826,0,What theory attempts to explain the creation of the universe as we know it?,Big Bang,Tupac lives,Lizard people
809,1001902179689684993,1,Which of these is a bird native to North America?,Blue Man Group,Blue jay,Blu Cantrell
